,vac_pump_time,vac_pump_idx,vac_stable_time,vac_stable_idx,pre_rise_time,pre_rise_idx,pre_stable_time,pre_stable_idx,pre_relief_time,pre_relief_idx,pro_end_time,pro_end_idx,running_time,pump,v_max,v_min,v_std,vd_max,vd_min,vd_std,rise,p_max,p_min,p_std,pd_max,pd_min,pd_std,relief
0,2020-04-08 12:51:00.457157000,3141,2020-04-08 13:24:00.535299900,3174,2020-04-08 18:09:01.058550500,3459,2020-04-08 18:51:01.164748500,3501,2020-04-08 19:02:01.162438800,3512,2020-04-09 13:49:03.847480500,4639,1498.0565053833334,33.00130236666667,4.458042144775391,0.0,0.5039009087180447,0.2322831153869629,-0.2321968078613281,0.0413862014242354,42.00176996666666,6.306943416595459,6.082605838775635,0.0803131856839391,0.0458874702453613,-0.0885663032531738,0.0410102187979931,1127.0447506833334
1,2020-04-18 08:20:21.681157600,16958,2020-04-18 08:48:21.733311400,16986,2020-04-18 15:45:22.578659000,17403,2020-04-18 16:31:22.666580900,17449,2020-04-20 09:01:27.237207800,19879,2020-04-20 09:28:27.273231200,19906,2948.093201216667,28.00086921666667,2.922647714614868,0.0,0.3567548373578242,0.2001652717590325,-0.3113665580749511,0.0499354540011113,46.00146535,6.495591163635254,6.097901821136475,0.0764076751156213,0.063732624053955,-0.0599513053894043,0.0084485807046528,27.00060038333333
2,2020-04-20 09:59:10.285340400,19937,2020-04-20 10:30:10.353725200,19969,2020-04-20 16:11:29.641535900,20309,2020-04-20 16:53:29.716550000,20351,2020-04-21 08:42:59.722770000,21299,2020-04-21 09:11:59.792791100,21328,1392.825124166667,31.00113973333333,2.910266637802124,0.0,0.3247300603062262,0.4326145648956301,-0.2470541000366211,0.0552070168279333,42.00125023333333,6.498798370361328,6.105549335479736,0.0391450805342457,0.1000809669494628,-0.0599503517150878,0.0085763379932491,29.001167016666667
3,2020-04-21 12:49:00.244535100,21545,2020-04-21 13:19:00.318168800,21575,2020-04-21 17:58:00.890400900,21854,2020-04-21 18:41:00.982356000,21897,2020-04-21 18:46:00.994446300,21902,2020-04-22 10:06:26.726725400,22822,1277.4413698333333,30.001227216666667,2.7222867012023926,0.0,0.2578455208789106,0.161219835281372,-0.30019211769104,0.0421021323962289,43.00153258333333,6.171831130981445,6.00612735748291,0.0736210938789141,0.0688309669494628,0.0356898307800293,0.0145705348809918,920.4288713166668
4,2020-04-22 12:55:27.061794800,22991,2020-04-22 13:25:27.076399100,23021,2020-04-22 18:02:27.557560300,23298,2020-04-22 18:41:27.682108300,23337,2020-04-23 07:52:28.982306500,24128,2020-04-23 08:16:29.018509200,24152,1161.0326119,30.0002434,2.734398126602173,0.0,0.314474074810973,0.208561897277832,-0.2694790363311767,0.0461282067810331,39.00207579999999,6.498798370361328,6.0469160079956055,0.0384755376498666,0.0713801383972168,-0.059950828552246,0.0091742886357277,24.000603366666667
5,2020-04-23 08:49:29.072546000,24185,2020-04-23 09:18:29.131031800,24214,2020-04-23 15:03:29.702562500,24559,2020-04-23 15:43:29.775105500,24599,2020-04-23 16:13:29.812083100,24629,2020-04-25 08:30:33.506748200,27046,2861.073903366667,29.00097475,2.853746175765991,0.0,0.285935381217121,1.2486518621444702,-0.3068037033081054,0.0810015077146808,40.00120905000001,6.482844829559326,6.052014350891113,0.1154454276124347,0.0739293098449707,-0.4078865051269531,0.0820122602117401,2417.06157775
6,2020-04-25 09:04:33.591572000,27080,2020-04-25 09:35:33.612501500,27111,2020-04-25 15:15:34.291319200,27451,2020-04-25 15:56:34.392340100,27492,2020-04-27 07:52:39.290106200,29888,2020-04-27 08:17:39.332116700,29913,2833.0956757333333,31.000348816666666,2.8823885917663574,0.0,0.2934722774695536,0.2263611555099489,-0.2739522457122803,0.0403810787027881,41.001683666666665,6.467548370361328,6.036718845367432,0.0350229627252455,0.168252944946289,-0.3670978546142587,0.0109314480531049,25.000700166666665
7,2020-04-27 08:59:39.416217800,29955,2020-04-27 09:29:39.481452200,29985,2020-04-27 14:09:40.064087700,30265,2020-04-27 14:48:40.137896600,30304,2020-04-27 17:23:40.452110400,30459,2020-04-27 17:47:40.495874700,30483,528.0179942666667,30.001087233333333,2.8707797527313232,0.0,0.3340202272353368,0.6705598831176758,-0.3357150554656984,0.0737085066317026,39.00123013333334,6.495591163635254,6.0469160079956055,0.0600900502291892,0.0790281295776367,-0.059950828552246,0.0138928289062164,24.0007294
8,2020-04-30 12:59:48.417817900,34515,2020-04-30 13:30:48.524123500,34546,2020-04-30 18:47:49.108694600,34863,2020-04-30 19:31:49.187594900,34907,2020-05-01 08:56:50.651181300,35712,2020-05-01 09:21:50.710866900,35737,1222.0382174833333,31.00177175,3.050642251968384,0.0,0.3218146464114491,0.2981529235839844,-0.4280698299407963,0.0502887544116718,44.001315,6.498798370361328,6.034169673919678,0.0398426509167481,0.0790276527404785,-0.059950828552246,0.0089839882732895,25.00099475
9,2020-05-07 16:00:18.488865500,44772,2020-05-07 16:39:18.571865500,44811,2020-05-07 21:52:19.303735900,45124,2020-05-07 22:31:19.398196000,45163,2020-05-08 13:23:21.464379600,46055,2020-05-08 13:55:21.531944700,46087,1315.0507179833332,39.00138333333334,2.907022714614868,0.0,0.3946515518205778,0.2236847877502437,-0.2672235965728757,0.0270049788339735,39.00157433333333,6.490492343902588,6.067310333251953,0.0368886091073109,0.0917744636535644,-0.2243375778198242,0.0103318710359503,32.00112608333333
10,2020-05-12 13:01:28.291792200,49610,2020-05-12 13:32:28.387728000,49641,2020-05-12 18:10:29.082950400,49919,2020-05-12 18:52:29.182152300,49961,2020-05-13 13:05:31.942251800,51054,2020-05-13 13:27:31.994487300,51076,1466.0617115833334,31.00159891666667,2.906019687652588,0.0,0.3151650879032317,1.4028409719467163,-0.2069745063781738,0.0958769963505361,42.00165335,6.487942695617676,6.082605838775635,0.0338359729491595,0.0637321472167968,-0.0599513053894043,0.0077940335385471,22.00087058333333
